"","eralpha","esr1","pr","pgr","her2","erbb2","egfr_mirnaprot","krt5","krt14","krt17","gata3","foxa1","mki67","bcl2_rna","p53","cd24","cd44"
"1",1.31081227729991,0.253530377668005,-1.11682100998955,-0.7020843573985,-0.344094191980515,-0.64049075333291,-0.965190690040972,-0.208582866147807,0.144710332777906,-0.0723895597716508,0.483572998650765,-0.254444497339779,-1.03724993667677,-0.182110894988702,-0.238682378848748,0.199681943007026,-0.309450347750939
"2",0.472570913405473,0.196704429038162,-0.897597670753345,0.152864944269332,-0.317669199755952,-0.306415858958907,-0.650899595002335,0.379358568089155,0.576570884446908,-0.0297352047089722,0.0201368343248376,0.073656146802054,-0.389766061012888,0.421702174582948,-1.08679875718385,-0.0816148387806827,0.590008490542566
"3",0.548824153507811,0.477596597018492,-0.101791166542872,0.448846780425728,-0.247044956595877,-0.537744457489643,-0.648333022227317,-1.0578517280782,-1.04061169110687,-0.9988038630881,0.792783619435594,0.6557133931159,1.99940468524746,1.29775410353932,1.00317638018006,-0.617107970164726,-2.74083338793816
"4",0.875063925937087,1.03123133297158,-1.18545895949611,-0.384639023849413,1.7738185023577,1.51089598400326,0.0148408653621469,0.050530361425059,0.0926991320678793,0.286711429872665,0.219655977759584,0.592238829003292,-0.300509625114052,1.61491513266219,-2.35618933211159,0.565827971824171,0.332940935317356
"5",-1.56925790588016,-1.31382233737355,-1.06776403897166,-0.998592732670703,-0.663529758318462,-0.968758019849686,1.16623392971066,0.581115019457854,1.59953830449588,1.10444071080901,-1.60174496537354,-2.20698764524779,1.27316703440314,-0.576447783863395,-0.084281930565655,-0.192747881930213,0.812324291597788
"6",0.392290021791662,0.862746231724274,0.138347584413528,1.10382606646396,-0.0423160508378304,0.0641509602890091,0.816746566683936,-0.135571652650711,0.0564710794026601,-0.136249358242773,0.619279077229519,0.366148387818194,0.820776554426789,0.252998077136528,-2.33440156413402,-0.0268709284679151,0.78514439093109
"7",-0.18671209684408,1.28933939542019,-0.389986934633489,0.433640873478443,-0.403266931396246,-0.0305165727760705,1.74120326626532,-0.360035024967533,-0.184604414287223,-0.383000895940187,0.557101713050058,0.830911034221844,0.850050083546125,1.35880850400478,0.636591681995773,0.477043785537011,-0.186271480787334
"8",-0.0827551456695861,0.221704645725214,1.32411171413788,1.45704004638175,-0.775992123872972,-0.31643544054182,-0.189714984806816,0.996416404695034,0.895688607772669,0.791942081533982,0.526239853110916,0.441698505415473,0.410370784492857,0.824505451988184,-1.96396549282238,-0.752785038652714,0.969728201886334
"9",-1.49700510342773,-1.88875423450098,-0.783604670094407,-1.2086812014242,-0.489477129390402,-0.51762741168517,-0.406248174592531,1.16522526981512,0.555043069429489,0.677445820123667,-1.83677522970263,-2.66159288548964,1.39160899486167,-1.08944726292835,2.05169620821595,0.475787616484016,-0.855012884899776
"10",1.1576526644177,0.770567708961399,-0.913520281374919,0.461881933234389,-0.400224813037953,-0.574251051613608,-0.797422382980605,-1.48013723972177,-0.923012009068354,-1.2065748404659,0.833145685675658,0.484311055770946,-0.358348395580753,-0.663392645312089,0.176152982110356,0.326505114548824,-0.957870672380352
"11",0.453085788525646,0.418327908253902,1.58563275423752,1.33257099429928,-0.237831279585397,-0.638392648269887,-0.667553800564677,-1.58659075501094,-1.58743233626369,-1.75416395393284,0.415386945027644,0.56911758972036,0.816872487178415,1.05143295464324,-0.528789810647106,-0.667173745379576,0.925322358472779
"12",-1.71215789295274,-1.66201457144149,-1.30224799845348,-1.09608822872541,0.288870581995756,-1.21436196957151,0.463377975271882,1.08564765564891,-0.582185170934911,1.38691944226204,-1.77267224217821,-2.73837278573178,1.02129190068973,-1.88543042109955,0.369026887307949,-0.366755353824043,-0.927249934975302
"13",0.124560051724994,-0.00889889132239968,1.18892631104881,1.27673298019223,-0.739456383456926,-0.739636960697508,-0.0596182625886633,0.972342442091516,1.17484464406496,1.12085233633551,0.37656241572248,0.203485066001639,-0.00647705700760099,0.406377120094306,-0.181153868249378,-0.408429977640976,-0.505273631081181
"14",-1.30698703644323,-1.4271571642753,-0.823106332659417,-1.28843890026871,-0.709469788210893,-0.658900875511978,0.552004584940793,0.853982847828278,-0.649676645375223,0.838598633508582,-0.832785301209932,-2.35191696448848,0.893899056724401,-1.35621602640899,-0.0653925959644921,-0.0887305203407485,0.482565662319217
"15",-1.65653275991592,-1.3526507647854,-1.04762559490323,-1.23832968196312,-1.83983405248526,-1.76609819116056,0.0820280371170717,-1.4162242682593,-1.31970377582946,-0.461227425021701,-1.28867616416964,-1.39827677523262,2.01555248617075,-1.40863670556813,2.86209113774948,0.922053435797269,1.51731746320227
"16",-1.43272596241355,-1.44049633298912,-1.09626446673631,-1.1968207613614,-0.482412542239415,-1.032541160084,-0.498502207116801,1.36934951027271,1.58735403341916,0.782891767213526,-2.15505091993138,-2.15321990418601,1.48059836423844,-1.33449028824854,0.938429295947713,1.37923525721747,0.296008594253789
"17",-1.24233778691178,1.09385517097344,-0.724504608241354,-0.36796345755173,-0.508477735747848,1.65175944853316,1.44935542427046,-1.63498846392513,-1.66601765312388,-1.84226342878334,0.402635764819295,0.451505911589467,-0.762590022677329,0.335674499340344,-0.909745632558012,1.12279540889184,-0.423794914601378
"18",0.999077493084252,1.21955472929596,-0.835544783407561,-0.851031188819235,-0.443587127690242,-0.701480347063737,-0.0764578317403115,0.051557608869272,-0.0400845528958946,-0.111315296313655,1.13333421078897,0.930318746132812,1.45586852893029,0.820583974653268,-0.496955460768762,0.238855958233154,-2.26136430286133
"19",0.737742780485125,1.0156320309999,2.12644404979129,1.96970409213418,0.272689746475399,0.217820581416847,0.0267326525530653,-0.505075255599922,-0.222062671966788,-0.4878255131983,0.500400034120593,0.559977919264747,-0.199253181767525,0.651469841772121,-0.506187752351179,1.02283124415118,0.826127454507213
